seqno,0
49,5.27893504
50,5.28287232
51,5.286676480000001
52,5.29017344
53,5.293096959999999
54,5.297802239999999
55,5.28232448
56,5.28632832
57,5.290260480000001
58,5.2935782399999995
59,5.298001920000001
60,5.30276352
61,5.30736128
62,5.3127168000000005
63,5.30629632
64,5.31247616
65,5.3183232
66,5.32704256
67,5.33341184
68,5.33873664
69,5.343272959999999
70,5.350471680000001
71,5.337011199999999
72,5.34423552
73,5.34893056
74,5.35381504
75,5.359201280000001
76,5.366015999999999
77,5.370065919999999
78,5.3734246400000005
79,5.37572864
80,5.3794150400000005
81,5.3843558400000004
82,5.38564608
83,5.3886976
84,5.391324159999999
85,5.3961216
86,5.3975142400000005
87,5.40240384
88,5.40151296
89,5.40490752
90,5.406136319999999
91,5.40785664
92,5.41046784
93,5.4131968
94,5.41520384
95,5.42025216
96,5.421880319999999
97,5.422248959999999
98,5.424512000000001
99,5.42703616
100,5.42858752
101,5.43081472
102,5.43424
103,5.434823680000001
104,5.437183999999999
105,5.43854592
106,5.43970816
107,5.44108032
108,5.4459545600000006
109,5.44975872
110,5.452733439999999
111,5.45770496
112,5.463142400000001
113,5.46916864
114,5.472220159999999
115,5.47465728
116,5.476254720000001
117,5.4780416
118,5.47987968
119,5.482818560000001
120,5.483791360000001
121,5.48625408
122,5.48627968
123,5.48590592
124,5.484600320000001
125,5.4821734399999995
126,5.480448
127,5.477621760000001
128,5.4779750400000005
129,5.4782617600000005
130,5.475712
131,5.47192832
132,5.47286528
133,5.472481279999999
134,5.47042816
135,5.466997759999999
136,5.46875904
137,5.4694912
138,5.4548019199999995
139,5.45792512
140,5.460101120000001
141,5.4649856
142,5.44798208
143,5.4537728
144,5.43605248
145,5.439011840000001
146,5.44538112
147,5.45209856
148,5.436620799999999
149,5.442329599999999
150,5.429498880000001
151,5.43600128
152,5.4240768
153,5.43323136
154,5.4181683199999995
155,5.42626304
156,5.434199039999999
157,5.44321536
158,5.42836224
159,5.43645184
160,5.42394368
161,5.432903679999999
162,5.416765439999999
163,5.4206976
164,5.408373760000001
165,5.417343999999999
166,5.40002816
167,5.4072268800000005
168,5.3937408
169,5.40132352
170,5.3864601599999995
171,5.3928755200000005
172,5.4014976
173,5.40955648
174,5.39862528
175,5.4081280000000005
176,5.39804672
177,5.408983039999999
178,5.39749888
179,5.4076979199999995
180,5.39966464
181,5.41168128
182,5.402429440000001
183,5.412807680000001
184,5.40504576
185,5.416995839999999
186,5.405670399999999
187,5.410181120000001
188,5.41450752
189,5.42012928
190,5.4029158399999995
191,5.406904320000001
192,5.409382399999999
193,5.413294079999999
194,5.42102528
195,5.427624959999999
196,5.41251584
197,5.4211430400000005
198,5.426959360000001
199,5.43286784
200,5.43760896
201,5.441960959999999
202,5.443968
203,5.449364480000001
204,5.452441600000001
205,5.45235968
206,5.434398720000001
207,5.439774719999999
208,5.44399872
209,5.427389440000001
210,5.431587840000001
211,5.41488128
212,5.42437376
213,5.41159936
214,5.41851136
215,5.4055833600000005
216,5.41392384
217,5.423027199999999
218,5.4320384
219,5.419980799999999
220,5.427527680000001
221,5.41697024
222,5.40456448
223,5.393008640000001
224,5.400990719999999
225,5.38932224
226,5.3988352
227,5.3886976
228,5.398077440000001
229,5.387586560000001
230,5.39542528
231,5.383557120000001
232,5.3922969599999995
233,5.37905664
234,5.38655232
235,5.375452160000001
236,5.38322432
237,5.37501184
238,5.38755584
239,5.381534719999999
240,5.3958553600000005
241,5.390095359999999
242,5.40307456
243,5.3954048
244,5.40445184
245,5.39533312
246,5.40585472
247,5.39172864
248,5.402572799999999
249,5.3921024
250,5.396044799999999
251,5.37850368
252,5.384028160000001
253,5.36593408
254,5.37237504
255,5.3586432
256,5.3637120000000005
257,5.34264832
258,5.34656
259,5.35008256
260,5.35379968
261,5.379461119999999
262,5.38064384
263,5.3853184
264,5.389004799999999
265,5.389055999999999
266,5.39513856
267,5.37347584
268,5.370721280000001
269,5.3681664
270,5.36592896
271,5.36182784
272,5.359165439999999
273,5.3579264
274,5.35966208
275,5.360005119999999
276,5.3586278400000005
277,5.356968960000001
278,5.35697408
279,5.3564672
280,5.35753728
281,5.356707839999999
282,5.35781888
283,5.36078848
284,5.35992832
285,5.359549439999999
286,5.35938048
287,5.360547839999999
288,5.362493440000001
289,5.360844800000001
290,5.366159359999999
291,5.3675980800000005
292,5.3534105599999995
293,5.353728000000001
294,5.33801984
295,5.3380352
296,5.3215590399999995
297,5.32681728
298,5.31155968
299,5.3142067200000005
300,5.30311168
301,5.31397632
302,5.30062848
303,5.3090816
304,5.2990976
305,5.31247616
306,5.30646528
307,5.32104704
308,5.31421184
309,5.32598784
310,5.31815424
311,5.302604799999999
312,5.29189888
313,5.2996352
314,5.289666560000001
315,5.30168832
316,5.290311679999999
317,5.30330624
318,5.29990144
319,5.3167564800000005
320,5.313684479999999
321,5.32860928
322,5.323064320000001
323,5.33482496
324,5.32229632
325,5.334220800000001
326,5.32455936
327,5.338946559999999
328,5.33299712
329,5.34510592
330,5.338946559999999
331,5.3345382400000005
332,5.327488
333,5.321605119999999
334,5.3188864
335,5.33892608
336,5.33667328
337,5.3312256
338,5.3225881600000005
339,5.315435519999999
340,5.302932480000001
341,5.29478656
342,5.305169920000001
343,5.29644544
344,5.307166719999999
345,5.32073984
346,5.33357568
347,5.326110719999999
348,5.33860352
349,5.331901439999999
350,5.342202879999999
351,5.33568
352,5.346411519999999
